xmin,ymin,xmax,ymax,label,file,width,height,annotation_file,image_file,cropped_image_file
256,63,277,85,with_mask,maksssksksss726,400,254,maksssksksss726.xml,maksssksksss726.png,maksssksksss726-2197.png
312,89,325,105,without_mask,maksssksksss726,400,254,maksssksksss726.xml,maksssksksss726.png,maksssksksss726-2198.png
356,77,369,96,without_mask,maksssksksss726,400,254,maksssksksss726.xml,maksssksksss726.png,maksssksksss726-2199.png
53,79,91,123,without_mask,maksssksksss473,400,203,maksssksksss473.xml,maksssksksss473.png,maksssksksss473-2200.png
110,49,144,83,with_mask,maksssksksss473,400,203,maksssksksss473.xml,maksssksksss473.png,maksssksksss473-2201.png
244,28,276,67,with_mask,maksssksksss473,400,203,maksssksksss473.xml,maksssksksss473.png,maksssksksss473-2202.png
300,75,332,112,with_mask,maksssksksss473,400,203,maksssksksss473.xml,maksssksksss473.png,maksssksksss473-2203.png
79,174,126,226,with_mask,maksssksksss436,300,400,maksssksksss436.xml,maksssksksss436.png,maksssksksss436-2204.png
206,120,259,178,with_mask,maksssksksss436,300,400,maksssksksss436.xml,maksssksksss436.png,maksssksksss436-2205.png
115,200,217,338,with_mask,maksssksksss417,301,400,maksssksksss417.xml,maksssksksss417.png,maksssksksss417-2206.png
314,63,338,92,with_mask,maksssksksss290,400,268,maksssksksss290.xml,maksssksksss290.png,maksssksksss290-2207.png
184,42,213,72,with_mask,maksssksksss290,400,268,maksssksksss290.xml,maksssksksss290.png,maksssksksss290-2208.png
275,65,296,91,with_mask,maksssksksss290,400,268,maksssksksss290.xml,maksssksksss290.png,maksssksksss290-2209.png
256,82,277,95,with_mask,maksssksksss290,400,268,maksssksksss290.xml,maksssksksss290.png,maksssksksss290-2210.png
89,87,118,116,with_mask,maksssksksss290,400,268,maksssksksss290.xml,maksssksksss290.png,maksssksksss290-2211.png
133,89,154,113,with_mask,maksssksksss290,400,268,maksssksksss290.xml,maksssksksss290.png,maksssksksss290-2212.png
365,98,370,103,with_mask,maksssksksss290,400,268,maksssksksss290.xml,maksssksksss290.png,maksssksksss290-2213.png
7,52,24,72,without_mask,maksssksksss460,400,267,maksssksksss460.xml,maksssksksss460.png,maksssksksss460-2214.png
26,58,53,94,with_mask,maksssksksss460,400,267,maksssksksss460.xml,maksssksksss460.png,maksssksksss460-2215.png
58,69,70,80,with_mask,maksssksksss460,400,267,maksssksksss460.xml,maksssksksss460.png,maksssksksss460-2216.png
111,50,133,76,with_mask,maksssksksss460,400,267,maksssksksss460.xml,maksssksksss460.png,maksssksksss460-2217.png
134,63,148,82,with_mask,maksssksksss460,400,267,maksssksksss460.xml,maksssksksss460.png,maksssksksss460-2218.png
206,69,221,88,with_mask,maksssksksss460,400,267,maksssksksss460.xml,maksssksksss460.png,maksssksksss460-2219.png
226,56,241,76,without_mask,maksssksksss460,400,267,maksssksksss460.xml,maksssksksss460.png,maksssksksss460-2220.png
243,75,260,95,with_mask,maksssksksss460,400,267,maksssksksss460.xml,maksssksksss460.png,maksssksksss460-2221.png
307,80,328,104,with_mask,maksssksksss460,400,267,maksssksksss460.xml,maksssksksss460.png,maksssksksss460-2222.png
155,91,166,101,without_mask,maksssksksss460,400,267,maksssksksss460.xml,maksssksksss460.png,maksssksksss460-2223.png
375,58,383,66,with_mask,maksssksksss460,400,267,maksssksksss460.xml,maksssksksss460.png,maksssksksss460-2224.png
278,58,288,70,with_mask,maksssksksss460,400,267,maksssksksss460.xml,maksssksksss460.png,maksssksksss460-2225.png
122,196,210,319,without_mask,maksssksksss571,301,400,maksssksksss571.xml,maksssksksss571.png,maksssksksss571-2226.png
73,58,121,109,with_mask,maksssksksss604,400,226,maksssksksss604.xml,maksssksksss604.png,maksssksksss604-2227.png
247,40,304,94,with_mask,maksssksksss604,400,226,maksssksksss604.xml,maksssksksss604.png,maksssksksss604-2228.png
44,63,95,117,with_mask,maksssksksss174,400,272,maksssksksss174.xml,maksssksksss174.png,maksssksksss174-2229.png
102,60,142,104,with_mask,maksssksksss174,400,272,maksssksksss174.xml,maksssksksss174.png,maksssksksss174-2230.png
196,44,250,100,with_mask,maksssksksss174,400,272,maksssksksss174.xml,maksssksksss174.png,maksssksksss174-2231.png
351,54,392,102,with_mask,maksssksksss174,400,272,maksssksksss174.xml,maksssksksss174.png,maksssksksss174-2232.png
63,99,75,113,with_mask,maksssksksss34,400,267,maksssksksss34.xml,maksssksksss34.png,maksssksksss34-2233.png
102,79,117,95,with_mask,maksssksksss34,400,267,maksssksksss34.xml,maksssksksss34.png,maksssksksss34-2234.png
142,84,155,99,with_mask,maksssksksss34,400,267,maksssksksss34.xml,maksssksksss34.png,maksssksksss34-2235.png
129,92,142,102,without_mask,maksssksksss34,400,267,maksssksksss34.xml,maksssksksss34.png,maksssksksss34-2236.png
195,79,209,95,with_mask,maksssksksss34,400,267,maksssksksss34.xml,maksssksksss34.png,maksssksksss34-2237.png
213,86,228,103,with_mask,maksssksksss34,400,267,maksssksksss34.xml,maksssksksss34.png,maksssksksss34-2238.png
245,71,260,86,with_mask,maksssksksss34,400,267,maksssksksss34.xml,maksssksksss34.png,maksssksksss34-2239.png
299,91,312,104,without_mask,maksssksksss34,400,267,maksssksksss34.xml,maksssksksss34.png,maksssksksss34-2240.png
315,59,337,88,with_mask,maksssksksss318,400,226,maksssksksss318.xml,maksssksksss318.png,maksssksksss318-2241.png
212,52,240,80,with_mask,maksssksksss318,400,226,maksssksksss318.xml,maksssksksss318.png,maksssksksss318-2242.png
136,59,159,86,without_mask,maksssksksss318,400,226,maksssksksss318.xml,maksssksksss318.png,maksssksksss318-2243.png
50,82,66,99,without_mask,maksssksksss318,400,226,maksssksksss318.xml,maksssksksss318.png,maksssksksss318-2244.png
96,55,107,71,without_mask,maksssksksss318,400,226,maksssksksss318.xml,maksssksksss318.png,maksssksksss318-2245.png
32,61,47,76,without_mask,maksssksksss318,400,226,maksssksksss318.xml,maksssksksss318.png,maksssksksss318-2246.png
172,77,184,89,without_mask,maksssksksss318,400,226,maksssksksss318.xml,maksssksksss318.png,maksssksksss318-2247.png
169,84,213,128,with_mask,maksssksksss197,400,226,maksssksksss197.xml,maksssksksss197.png,maksssksksss197-2248.png
85,97,184,207,mask_incorrectly_worn,maksssksksss496,267,400,maksssksksss496.xml,maksssksksss496.png,maksssksksss496-2249.png
78,80,229,236,with_mask,maksssksksss269,400,295,maksssksksss269.xml,maksssksksss269.png,maksssksksss269-2250.png
266,96,374,212,with_mask,maksssksksss269,400,295,maksssksksss269.xml,maksssksksss269.png,maksssksksss269-2251.png
84,163,184,300,with_mask,maksssksksss601,301,400,maksssksksss601.xml,maksssksksss601.png,maksssksksss601-2252.png
90,123,224,277,with_mask,maksssksksss324,339,400,maksssksksss324.xml,maksssksksss324.png,maksssksksss324-2253.png
100,144,215,273,with_mask,maksssksksss468,301,400,maksssksksss468.xml,maksssksksss468.png,maksssksksss468-2254.png
18,117,45,145,without_mask,maksssksksss70,400,225,maksssksksss70.xml,maksssksksss70.png,maksssksksss70-2255.png
62,120,85,143,without_mask,maksssksksss70,400,225,maksssksksss70.xml,maksssksksss70.png,maksssksksss70-2256.png
96,128,120,157,without_mask,maksssksksss70,400,225,maksssksksss70.xml,maksssksksss70.png,maksssksksss70-2257.png
152,71,203,126,with_mask,maksssksksss70,400,225,maksssksksss70.xml,maksssksksss70.png,maksssksksss70-2258.png
326,117,353,144,with_mask,maksssksksss70,400,225,maksssksksss70.xml,maksssksksss70.png,maksssksksss70-2259.png
41,56,82,99,with_mask,maksssksksss551,400,267,maksssksksss551.xml,maksssksksss551.png,maksssksksss551-2260.png
149,108,186,146,with_mask,maksssksksss551,400,267,maksssksksss551.xml,maksssksksss551.png,maksssksksss551-2261.png
255,146,290,184,with_mask,maksssksksss551,400,267,maksssksksss551.xml,maksssksksss551.png,maksssksksss551-2262.png
342,143,378,178,with_mask,maksssksksss551,400,267,maksssksksss551.xml,maksssksksss551.png,maksssksksss551-2263.png
203,114,241,149,with_mask,maksssksksss551,400,267,maksssksksss551.xml,maksssksksss551.png,maksssksksss551-2264.png
129,118,171,167,with_mask,maksssksksss365,400,240,maksssksksss365.xml,maksssksksss365.png,maksssksksss365-2265.png
208,123,243,155,with_mask,maksssksksss365,400,240,maksssksksss365.xml,maksssksksss365.png,maksssksksss365-2266.png
266,125,281,151,without_mask,maksssksksss365,400,240,maksssksksss365.xml,maksssksksss365.png,maksssksksss365-2267.png
17,37,41,59,with_mask,maksssksksss46,400,226,maksssksksss46.xml,maksssksksss46.png,maksssksksss46-2268.png
68,21,87,38,with_mask,maksssksksss46,400,226,maksssksksss46.xml,maksssksksss46.png,maksssksksss46-2269.png
114,32,132,48,with_mask,maksssksksss46,400,226,maksssksksss46.xml,maksssksksss46.png,maksssksksss46-2270.png
147,31,170,53,with_mask,maksssksksss46,400,226,maksssksksss46.xml,maksssksksss46.png,maksssksksss46-2271.png
207,20,223,37,with_mask,maksssksksss46,400,226,maksssksksss46.xml,maksssksksss46.png,maksssksksss46-2272.png
238,27,251,43,with_mask,maksssksksss46,400,226,maksssksksss46.xml,maksssksksss46.png,maksssksksss46-2273.png
267,27,282,40,with_mask,maksssksksss46,400,226,maksssksksss46.xml,maksssksksss46.png,maksssksksss46-2274.png
287,22,302,39,with_mask,maksssksksss46,400,226,maksssksksss46.xml,maksssksksss46.png,maksssksksss46-2275.png
326,30,348,51,with_mask,maksssksksss46,400,226,maksssksksss46.xml,maksssksksss46.png,maksssksksss46-2276.png
357,27,375,45,with_mask,maksssksksss46,400,226,maksssksksss46.xml,maksssksksss46.png,maksssksksss46-2277.png
144,252,233,383,with_mask,maksssksksss649,301,400,maksssksksss649.xml,maksssksksss649.png,maksssksksss649-2278.png
187,83,212,109,with_mask,maksssksksss97,301,400,maksssksksss97.xml,maksssksksss97.png,maksssksksss97-2279.png
132,191,222,323,with_mask,maksssksksss433,301,400,maksssksksss433.xml,maksssksksss433.png,maksssksksss433-2280.png
63,85,94,118,with_mask,maksssksksss564,400,226,maksssksksss564.xml,maksssksksss564.png,maksssksksss564-2281.png
129,106,185,172,without_mask,maksssksksss564,400,226,maksssksksss564.xml,maksssksksss564.png,maksssksksss564-2282.png
25,64,49,91,with_mask,maksssksksss564,400,226,maksssksksss564.xml,maksssksksss564.png,maksssksksss564-2283.png
58,29,76,52,mask_incorrectly_worn,maksssksksss564,400,226,maksssksksss564.xml,maksssksksss564.png,maksssksksss564-2284.png
78,65,100,85,without_mask,maksssksksss564,400,226,maksssksksss564.xml,maksssksksss564.png,maksssksksss564-2285.png
103,50,124,68,with_mask,maksssksksss564,400,226,maksssksksss564.xml,maksssksksss564.png,maksssksksss564-2286.png
128,45,152,64,with_mask,maksssksksss564,400,226,maksssksksss564.xml,maksssksksss564.png,maksssksksss564-2287.png
161,56,181,74,with_mask,maksssksksss564,400,226,maksssksksss564.xml,maksssksksss564.png,maksssksksss564-2288.png
178,69,201,93,with_mask,maksssksksss564,400,226,maksssksksss564.xml,maksssksksss564.png,maksssksksss564-2289.png
206,74,233,93,with_mask,maksssksksss564,400,226,maksssksksss564.xml,maksssksksss564.png,maksssksksss564-2290.png
179,31,193,47,without_mask,maksssksksss564,400,226,maksssksksss564.xml,maksssksksss564.png,maksssksksss564-2291.png
148,18,157,27,with_mask,maksssksksss564,400,226,maksssksksss564.xml,maksssksksss564.png,maksssksksss564-2292.png
182,14,192,24,with_mask,maksssksksss564,400,226,maksssksksss564.xml,maksssksksss564.png,maksssksksss564-2293.png
252,86,289,121,with_mask,maksssksksss564,400,226,maksssksksss564.xml,maksssksksss564.png,maksssksksss564-2294.png
45,37,60,56,with_mask,maksssksksss564,400,226,maksssksksss564.xml,maksssksksss564.png,maksssksksss564-2295.png
98,34,116,49,with_mask,maksssksksss564,400,226,maksssksksss564.xml,maksssksksss564.png,maksssksksss564-2296.png
228,10,234,17,with_mask,maksssksksss564,400,226,maksssksksss564.xml,maksssksksss564.png,maksssksksss564-2297.png
306,183,333,225,with_mask,maksssksksss564,400,226,maksssksksss564.xml,maksssksksss564.png,maksssksksss564-2298.png
319,103,354,142,with_mask,maksssksksss564,400,226,maksssksksss564.xml,maksssksksss564.png,maksssksksss564-2299.png
317,54,344,77,with_mask,maksssksksss564,400,226,maksssksksss564.xml,maksssksksss564.png,maksssksksss564-2300.png
320,86,335,107,with_mask,maksssksksss564,400,226,maksssksksss564.xml,maksssksksss564.png,maksssksksss564-2301.png
303,36,320,59,with_mask,maksssksksss564,400,226,maksssksksss564.xml,maksssksksss564.png,maksssksksss564-2302.png
342,32,355,47,with_mask,maksssksksss564,400,226,maksssksksss564.xml,maksssksksss564.png,maksssksksss564-2303.png
207,120,223,135,with_mask,maksssksksss305,400,300,maksssksksss305.xml,maksssksksss305.png,maksssksksss305-2304.png
306,139,321,152,with_mask,maksssksksss305,400,300,maksssksksss305.xml,maksssksksss305.png,maksssksksss305-2305.png
343,141,359,155,without_mask,maksssksksss305,400,300,maksssksksss305.xml,maksssksksss305.png,maksssksksss305-2306.png
280,128,295,141,without_mask,maksssksksss305,400,300,maksssksksss305.xml,maksssksksss305.png,maksssksksss305-2307.png
256,118,270,130,without_mask,maksssksksss305,400,300,maksssksksss305.xml,maksssksksss305.png,maksssksksss305-2308.png
182,118,195,133,without_mask,maksssksksss305,400,300,maksssksksss305.xml,maksssksksss305.png,maksssksksss305-2309.png
139,116,155,130,without_mask,maksssksksss305,400,300,maksssksksss305.xml,maksssksksss305.png,maksssksksss305-2310.png
171,113,184,125,without_mask,maksssksksss305,400,300,maksssksksss305.xml,maksssksksss305.png,maksssksksss305-2311.png
72,114,89,129,mask_incorrectly_worn,maksssksksss305,400,300,maksssksksss305.xml,maksssksksss305.png,maksssksksss305-2312.png
107,114,120,129,mask_incorrectly_worn,maksssksksss305,400,300,maksssksksss305.xml,maksssksksss305.png,maksssksksss305-2313.png
94,161,107,175,mask_incorrectly_worn,maksssksksss305,400,300,maksssksksss305.xml,maksssksksss305.png,maksssksksss305-2314.png
239,122,255,137,mask_incorrectly_worn,maksssksksss305,400,300,maksssksksss305.xml,maksssksksss305.png,maksssksksss305-2315.png
25,128,33,137,with_mask,maksssksksss305,400,300,maksssksksss305.xml,maksssksksss305.png,maksssksksss305-2316.png
333,134,342,142,without_mask,maksssksksss305,400,300,maksssksksss305.xml,maksssksksss305.png,maksssksksss305-2317.png
21,54,90,119,with_mask,maksssksksss264,400,267,maksssksksss264.xml,maksssksksss264.png,maksssksksss264-2318.png
165,18,194,47,with_mask,maksssksksss264,400,267,maksssksksss264.xml,maksssksksss264.png,maksssksksss264-2319.png
145,89,195,139,with_mask,maksssksksss264,400,267,maksssksksss264.xml,maksssksksss264.png,maksssksksss264-2320.png
110,218,233,267,with_mask,maksssksksss264,400,267,maksssksksss264.xml,maksssksksss264.png,maksssksksss264-2321.png
275,88,320,136,with_mask,maksssksksss264,400,267,maksssksksss264.xml,maksssksksss264.png,maksssksksss264-2322.png
244,18,274,48,with_mask,maksssksksss264,400,267,maksssksksss264.xml,maksssksksss264.png,maksssksksss264-2323.png
338,12,374,48,with_mask,maksssksksss264,400,267,maksssksksss264.xml,maksssksksss264.png,maksssksksss264-2324.png
41,104,58,120,with_mask,maksssksksss696,400,269,maksssksksss696.xml,maksssksksss696.png,maksssksksss696-2325.png
109,44,131,69,with_mask,maksssksksss696,400,269,maksssksksss696.xml,maksssksksss696.png,maksssksksss696-2326.png
149,67,166,86,with_mask,maksssksksss696,400,269,maksssksksss696.xml,maksssksksss696.png,maksssksksss696-2327.png
167,83,181,102,with_mask,maksssksksss696,400,269,maksssksksss696.xml,maksssksksss696.png,maksssksksss696-2328.png
206,77,224,97,with_mask,maksssksksss696,400,269,maksssksksss696.xml,maksssksksss696.png,maksssksksss696-2329.png
291,20,300,39,without_mask,maksssksksss696,400,269,maksssksksss696.xml,maksssksksss696.png,maksssksksss696-2330.png
340,77,355,95,without_mask,maksssksksss696,400,269,maksssksksss696.xml,maksssksksss696.png,maksssksksss696-2331.png
1,89,8,109,without_mask,maksssksksss696,400,269,maksssksksss696.xml,maksssksksss696.png,maksssksksss696-2332.png
91,146,143,204,with_mask,maksssksksss124,400,271,maksssksksss124.xml,maksssksksss124.png,maksssksksss124-2333.png
239,126,290,182,with_mask,maksssksksss124,400,271,maksssksksss124.xml,maksssksksss124.png,maksssksksss124-2334.png
378,146,399,171,with_mask,maksssksksss124,400,271,maksssksksss124.xml,maksssksksss124.png,maksssksksss124-2335.png
1,170,20,196,without_mask,maksssksksss124,400,271,maksssksksss124.xml,maksssksksss124.png,maksssksksss124-2336.png
333,133,360,170,without_mask,maksssksksss124,400,271,maksssksksss124.xml,maksssksksss124.png,maksssksksss124-2337.png
137,101,195,172,with_mask,maksssksksss591,400,267,maksssksksss591.xml,maksssksksss591.png,maksssksksss591-2338.png
62,213,166,319,with_mask,maksssksksss332,301,400,maksssksksss332.xml,maksssksksss332.png,maksssksksss332-2339.png
30,184,142,327,with_mask,maksssksksss652,301,400,maksssksksss652.xml,maksssksksss652.png,maksssksksss652-2340.png
40,246,135,364,without_mask,maksssksksss482,301,400,maksssksksss482.xml,maksssksksss482.png,maksssksksss482-2341.png
14,140,32,161,with_mask,maksssksksss754,400,267,maksssksksss754.xml,maksssksksss754.png,maksssksksss754-2342.png
113,113,131,137,with_mask,maksssksksss754,400,267,maksssksksss754.xml,maksssksksss754.png,maksssksksss754-2343.png
165,116,183,137,with_mask,maksssksksss754,400,267,maksssksksss754.xml,maksssksksss754.png,maksssksksss754-2344.png
206,89,228,114,with_mask,maksssksksss754,400,267,maksssksksss754.xml,maksssksksss754.png,maksssksksss754-2345.png
92,66,110,81,with_mask,maksssksksss303,400,225,maksssksksss303.xml,maksssksksss303.png,maksssksksss303-2346.png
239,40,256,58,with_mask,maksssksksss303,400,225,maksssksksss303.xml,maksssksksss303.png,maksssksksss303-2347.png
3,49,16,64,with_mask,maksssksksss423,400,226,maksssksksss423.xml,maksssksksss423.png,maksssksksss423-2348.png
42,11,66,40,with_mask,maksssksksss423,400,226,maksssksksss423.xml,maksssksksss423.png,maksssksksss423-2349.png
100,66,109,82,with_mask,maksssksksss423,400,226,maksssksksss423.xml,maksssksksss423.png,maksssksksss423-2350.png
144,68,155,81,mask_incorrectly_worn,maksssksksss423,400,226,maksssksksss423.xml,maksssksksss423.png,maksssksksss423-2351.png
157,24,170,45,with_mask,maksssksksss423,400,226,maksssksksss423.xml,maksssksksss423.png,maksssksksss423-2352.png
202,29,212,48,with_mask,maksssksksss423,400,226,maksssksksss423.xml,maksssksksss423.png,maksssksksss423-2353.png
197,45,208,60,with_mask,maksssksksss423,400,226,maksssksksss423.xml,maksssksksss423.png,maksssksksss423-2354.png
256,44,270,60,with_mask,maksssksksss423,400,226,maksssksksss423.xml,maksssksksss423.png,maksssksksss423-2355.png
276,46,289,62,with_mask,maksssksksss423,400,226,maksssksksss423.xml,maksssksksss423.png,maksssksksss423-2356.png
305,63,312,73,with_mask,maksssksksss423,400,226,maksssksksss423.xml,maksssksksss423.png,maksssksksss423-2357.png
320,48,335,64,with_mask,maksssksksss423,400,226,maksssksksss423.xml,maksssksksss423.png,maksssksksss423-2358.png
351,55,363,69,with_mask,maksssksksss423,400,226,maksssksksss423.xml,maksssksksss423.png,maksssksksss423-2359.png
366,55,376,70,with_mask,maksssksksss423,400,226,maksssksksss423.xml,maksssksksss423.png,maksssksksss423-2360.png
100,57,148,100,with_mask,maksssksksss580,267,400,maksssksksss580.xml,maksssksksss580.png,maksssksksss580-2361.png
1,163,32,198,with_mask,maksssksksss474,400,267,maksssksksss474.xml,maksssksksss474.png,maksssksksss474-2362.png
49,159,76,183,with_mask,maksssksksss474,400,267,maksssksksss474.xml,maksssksksss474.png,maksssksksss474-2363.png
154,45,178,67,with_mask,maksssksksss474,400,267,maksssksksss474.xml,maksssksksss474.png,maksssksksss474-2364.png
238,21,260,47,with_mask,maksssksksss474,400,267,maksssksksss474.xml,maksssksksss474.png,maksssksksss474-2365.png
183,101,270,185,with_mask,maksssksksss22,400,268,maksssksksss22.xml,maksssksksss22.png,maksssksksss22-2366.png
138,79,176,116,with_mask,maksssksksss118,400,267,maksssksksss118.xml,maksssksksss118.png,maksssksksss118-2367.png
217,70,255,107,with_mask,maksssksksss118,400,267,maksssksksss118.xml,maksssksksss118.png,maksssksksss118-2368.png
59,50,111,100,without_mask,maksssksksss787,400,288,maksssksksss787.xml,maksssksksss787.png,maksssksksss787-2369.png
23,118,76,179,with_mask,maksssksksss787,400,288,maksssksksss787.xml,maksssksksss787.png,maksssksksss787-2370.png
92,109,136,164,with_mask,maksssksksss787,400,288,maksssksksss787.xml,maksssksksss787.png,maksssksksss787-2371.png
147,111,202,170,with_mask,maksssksksss787,400,288,maksssksksss787.xml,maksssksksss787.png,maksssksksss787-2372.png
188,60,233,97,without_mask,maksssksksss787,400,288,maksssksksss787.xml,maksssksksss787.png,maksssksksss787-2373.png
247,84,285,132,with_mask,maksssksksss787,400,288,maksssksksss787.xml,maksssksksss787.png,maksssksksss787-2374.png
292,99,352,162,with_mask,maksssksksss787,400,288,maksssksksss787.xml,maksssksksss787.png,maksssksksss787-2375.png
360,79,401,139,with_mask,maksssksksss787,400,288,maksssksksss787.xml,maksssksksss787.png,maksssksksss787-2376.png
156,80,222,155,with_mask,maksssksksss242,400,300,maksssksksss242.xml,maksssksksss242.png,maksssksksss242-2377.png
167,50,196,83,with_mask,maksssksksss840,400,267,maksssksksss840.xml,maksssksksss840.png,maksssksksss840-2378.png
223,83,245,111,with_mask,maksssksksss840,400,267,maksssksksss840.xml,maksssksksss840.png,maksssksksss840-2379.png
65,174,180,323,with_mask,maksssksksss828,301,400,maksssksksss828.xml,maksssksksss828.png,maksssksksss828-2380.png
79,112,232,318,with_mask,maksssksksss635,301,400,maksssksksss635.xml,maksssksksss635.png,maksssksksss635-2381.png
65,71,100,113,with_mask,maksssksksss471,400,300,maksssksksss471.xml,maksssksksss471.png,maksssksksss471-2382.png
134,61,153,88,without_mask,maksssksksss471,400,300,maksssksksss471.xml,maksssksksss471.png,maksssksksss471-2383.png
168,35,194,68,without_mask,maksssksksss471,400,300,maksssksksss471.xml,maksssksksss471.png,maksssksksss471-2384.png
363,52,386,75,with_mask,maksssksksss471,400,300,maksssksksss471.xml,maksssksksss471.png,maksssksksss471-2385.png
336,78,357,95,with_mask,maksssksksss471,400,300,maksssksksss471.xml,maksssksksss471.png,maksssksksss471-2386.png
130,19,155,47,with_mask,maksssksksss144,400,217,maksssksksss144.xml,maksssksksss144.png,maksssksksss144-2387.png
212,56,232,79,with_mask,maksssksksss144,400,217,maksssksksss144.xml,maksssksksss144.png,maksssksksss144-2388.png
298,60,316,80,with_mask,maksssksksss144,400,217,maksssksksss144.xml,maksssksksss144.png,maksssksksss144-2389.png
145,56,209,121,with_mask,maksssksksss226,400,225,maksssksksss226.xml,maksssksksss226.png,maksssksksss226-2390.png
124,114,209,212,with_mask,maksssksksss298,400,282,maksssksksss298.xml,maksssksksss298.png,maksssksksss298-2391.png
248,52,324,140,with_mask,maksssksksss298,400,282,maksssksksss298.xml,maksssksksss298.png,maksssksksss298-2392.png
146,43,174,72,with_mask,maksssksksss301,400,225,maksssksksss301.xml,maksssksksss301.png,maksssksksss301-2393.png
205,77,228,102,with_mask,maksssksksss301,400,225,maksssksksss301.xml,maksssksksss301.png,maksssksksss301-2394.png
90,176,143,225,with_mask,maksssksksss301,400,225,maksssksksss301.xml,maksssksksss301.png,maksssksksss301-2395.png
191,196,240,225,with_mask,maksssksksss301,400,225,maksssksksss301.xml,maksssksksss301.png,maksssksksss301-2396.png
325,34,348,58,with_mask,maksssksksss301,400,225,maksssksksss301.xml,maksssksksss301.png,maksssksksss301-2397.png
246,24,272,47,with_mask,maksssksksss301,400,225,maksssksksss301.xml,maksssksksss301.png,maksssksksss301-2398.png
279,22,303,51,with_mask,maksssksksss301,400,225,maksssksksss301.xml,maksssksksss301.png,maksssksksss301-2399.png
193,43,219,72,with_mask,maksssksksss301,400,225,maksssksksss301.xml,maksssksksss301.png,maksssksksss301-2400.png
207,3,217,20,with_mask,maksssksksss301,400,225,maksssksksss301.xml,maksssksksss301.png,maksssksksss301-2401.png
155,11,173,30,with_mask,maksssksksss301,400,225,maksssksksss301.xml,maksssksksss301.png,maksssksksss301-2402.png
103,1,115,15,with_mask,maksssksksss301,400,225,maksssksksss301.xml,maksssksksss301.png,maksssksksss301-2403.png
55,12,73,29,with_mask,maksssksksss301,400,225,maksssksksss301.xml,maksssksksss301.png,maksssksksss301-2404.png
11,21,31,36,with_mask,maksssksksss301,400,225,maksssksksss301.xml,maksssksksss301.png,maksssksksss301-2405.png
77,6,89,20,with_mask,maksssksksss301,400,225,maksssksksss301.xml,maksssksksss301.png,maksssksksss301-2406.png
308,1,324,19,with_mask,maksssksksss301,400,225,maksssksksss301.xml,maksssksksss301.png,maksssksksss301-2407.png
85,19,100,37,without_mask,maksssksksss301,400,225,maksssksksss301.xml,maksssksksss301.png,maksssksksss301-2408.png
163,164,269,299,without_mask,maksssksksss236,301,400,maksssksksss236.xml,maksssksksss236.png,maksssksksss236-2409.png
91,80,140,140,with_mask,maksssksksss759,400,267,maksssksksss759.xml,maksssksksss759.png,maksssksksss759-2410.png
154,103,206,163,with_mask,maksssksksss759,400,267,maksssksksss759.xml,maksssksksss759.png,maksssksksss759-2411.png
273,87,339,146,without_mask,maksssksksss759,400,267,maksssksksss759.xml,maksssksksss759.png,maksssksksss759-2412.png
86,177,188,305,with_mask,maksssksksss766,301,400,maksssksksss766.xml,maksssksksss766.png,maksssksksss766-2413.png
71,53,104,88,with_mask,maksssksksss413,400,210,maksssksksss413.xml,maksssksksss413.png,maksssksksss413-2414.png
174,32,204,70,with_mask,maksssksksss413,400,210,maksssksksss413.xml,maksssksksss413.png,maksssksksss413-2415.png
291,80,340,134,with_mask,maksssksksss413,400,210,maksssksksss413.xml,maksssksksss413.png,maksssksksss413-2416.png
145,98,181,132,with_mask,maksssksksss549,400,283,maksssksksss549.xml,maksssksksss549.png,maksssksksss549-2417.png
76,236,149,349,without_mask,maksssksksss530,301,400,maksssksksss530.xml,maksssksksss530.png,maksssksksss530-2418.png
196,43,236,91,with_mask,maksssksksss98,400,267,maksssksksss98.xml,maksssksksss98.png,maksssksksss98-2419.png
41,73,65,95,with_mask,maksssksksss98,400,267,maksssksksss98.xml,maksssksksss98.png,maksssksksss98-2420.png
263,62,287,85,with_mask,maksssksksss98,400,267,maksssksksss98.xml,maksssksksss98.png,maksssksksss98-2421.png
344,80,377,106,with_mask,maksssksksss98,400,267,maksssksksss98.xml,maksssksksss98.png,maksssksksss98-2422.png
29,184,63,216,with_mask,maksssksksss41,400,281,maksssksksss41.xml,maksssksksss41.png,maksssksksss41-2423.png
50,165,74,194,with_mask,maksssksksss41,400,281,maksssksksss41.xml,maksssksksss41.png,maksssksksss41-2424.png
107,175,139,208,with_mask,maksssksksss41,400,281,maksssksksss41.xml,maksssksksss41.png,maksssksksss41-2425.png
181,151,201,172,with_mask,maksssksksss41,400,281,maksssksksss41.xml,maksssksksss41.png,maksssksksss41-2426.png
202,188,236,225,with_mask,maksssksksss41,400,281,maksssksksss41.xml,maksssksksss41.png,maksssksksss41-2427.png
234,183,247,207,with_mask,maksssksksss41,400,281,maksssksksss41.xml,maksssksksss41.png,maksssksksss41-2428.png
253,169,271,189,with_mask,maksssksksss41,400,281,maksssksksss41.xml,maksssksksss41.png,maksssksksss41-2429.png
283,203,315,235,with_mask,maksssksksss41,400,281,maksssksksss41.xml,maksssksksss41.png,maksssksksss41-2430.png
337,186,361,210,with_mask,maksssksksss41,400,281,maksssksksss41.xml,maksssksksss41.png,maksssksksss41-2431.png
